icao_airl_code,perf_type,deviation_code,mel_dx_remark,mel_ofp_remark,p_tow,p_enrte_wt,p_lw,p_tcap,unit_weight,p_perf_corr,p_altitude,unit_vertical,p_speed_knots,p_speed_mach,unit_speed,p_etops_circles,unit_etops_circles,p_etops_critfuel_dc,p_etops_critfuel_dx,item_10a,item10_b,item18_rnav,item18_rnp,tcas,fms,landing_ep,ats_service_type,other_eq,auto_land_down,ils_down,aos_action,gls_down,rnp_precision_down,aime,eff_from,eff_till,action
HVN,87967,21-31-01B,"FLIGHT IS CONDUCTED UNPRESSURIZED. *LIMIT ENROUTE ALTITUDE TO 10,000 FEET*",AUTOMATIC CABIN PRESSURE CONTROL CHANNELS. ,0,0,0,0,KG,0,100,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,21-32-02,"FLIGHT IS CONDUCTED UNPRESSURIZED. *LIMIT ENROUTE ALTITUDE TO 10,000 FEET*",NEGATIVE PRESSURE RELIEF VALVE. ,0,0,0,0,KG,0,100,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,21-52-01-01-01X1,*FOR ASSOCIATED PCU INOPERATIVE REDUCE ENROUTE CLIMB LIMIT WEIGHT BY 800 LB (363 KG)*EDTO IS NOT CONDUCTED.*,AIR CONDITIONING PACKS / AIRPLANES WITHOUT OFCR AND OFAR INSTALLED / 787-9. ,0,363,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,21-52-01-01-01X2,*EDTO IS NOT CONDUCTED.*,AIR CONDITIONING PACKS / AIRPLANES WITHOUT OFCR AND OFAR INSTALLED / 787-9. ,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,21-52-07,*EDTO IS NOT CONDUCTED.*,PACK OUTLET TEMPERATURE SENSOR SYSTEMS. ,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,21-52-10,*REDUCE ENROUTE CLIMB LIMIT WEIGHT BY 100 LB (45 KG)*,RAM AIR INLET DOOR SYSTEMS. ,0,45,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87975,21-52-11A,"*REDUCE ENROUTE CLIMB LIMIT WEIGHT BY 1,300 LB (590 KG)*AIRPLANE REMAINS AT OR BELOW FL 350.*EDTO IS NOT CONDUCTED.*INCREASE FLIGHT PLANNING FUEL BY 0.5%.",RAM AIR OUTLET DOOR SYSTEMS/ DOOR CAN BE LOCKED IN FIXED POSITION ,0,590,0,0,KG,0.5,350,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87975,21-52-11B,"*REDUCE ENROUTE CLIMB LIMIT WEIGHT BY 1,300 LB (590 KG)*AIRPLANE REMAINS AT OR BELOW FL 350.*EDTO IS NOT CONDUCTED. MANUALY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 0.5%.",RAM AIR OUTLET DOOR SYSTEMS/ DOOR CANNOT BE LOCKED IN FIXED POSITION ,0,590,0,0,KG,0.5,350,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,21-61-01,*EDTO IS NOT CONDUCTED.*,FLIGHT DECK ZONE TRIM VALVES. ,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,21-61-02,*EDTO IS NOT CONDUCTED.*,FLIGHT DECK ZONE DUCT TEMPERATURE SENSOR SYSTEMS. ,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,21-61-04,*EDTO IS NOT CONDUCTED.*,CABIN ZONE TRIM VALVES. ,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87975,21-61-05-02A,*EDTO IS NOT CONDUCTED.*,"CABIN ZONE DUCT TEMPERATURE SENSOR SYSTEMS / ZONES A2, B2, C, AND D/ MODULATING VALVE DEACTIVATED CLOSED",0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87975,21-61-05-02B,*EDTO IS NOT CONDUCTED.*,"CABIN ZONE DUCT TEMPERATURE SENSOR SYSTEMS / ZONES A2, B2, C, AND D/TRIM AIR SWITCH REMAINS OFF ",0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,21-62-01,*EDTO IS NOT CONDUCTED.*,TRIM AIR PRESSURE REGULATOR VALVES.,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,22-11-03,MANUALLY ENSURE: RNP AR APCH REQUIRE AUTOPILOT AND FLIGHT DIRECTOR FUNCTION*,FLIGHT DIRECTOR SYSTEMS. MANUALLY ENSURE: RNP AR APCH REQUIRE AUTOPILOT AND FLIGHT DIRECTOR FUNCTION,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87975,22-11-06-02B,*EDTO BEYOND 180 IS NOT CONDUCTED.*MAXIMUM LANDING CAPABILITY IS CAT IIIA.*,MODE CONTROL PANEL SWITCHES / AUTOTHROTTLE ARM SWITCHES / AUTOTHROTTLE INOPERATIVE ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,auto3A,3A,w,,,,,,INSERT
HVN,87975,22-11-06-03,*EDTO BEYOND 180 IS NOT CONDUCTED.*MAXIMUM LANDING CAPABILITY IS CAT IIIA.*,MODE CONTROL PANEL SWITCHES / A/T ENGAGE SWITCH. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,auto3A,3A,w,,,,,,INSERT
HVN,87967,22-11-06-04,*THE MAXIMUM APPROACH AND LANDING CAPABILITY IS LAND3 SINGLE*,MODE CONTROL PANEL SWITCHES / F/D SWITCHES. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,auto3A,3A,w,,,,,,INSERT
HVN,87967,22-11-07,*AUTOLAND IS NOT CONDUCTED.* MAXIMUM LANDING CAPABILITY IS CAT I*,AUTOMATIC LANDING SYSTEM,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,noauto,1,w,,,,,,INSERT
HVN,87967,22-11-07-01,*AUTOLAND IS NOT CONDUCTED.* MAXIMUM LANDING CAPABILITY IS CAT III*,AUTOMATIC LANDING SYSTEM  / TRIPLE CHANNEL AUTOLAND . ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,noauto,3A,w,,,,,,INSERT
HVN,87967,22-11-08A,"MANUALLY ENSURE: RNP AR, LVO APPROACH ARE NOT TO BE CONDUCTED. *MAXIMUM LANDING CAPABILITY IS CAT I. *AUTOLAND OPERATIONS ARE NOT TO BE CONDUCTED*",CONTROL WHEEL AUTOPILOT DISCONNECT SWITCHES. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,noauto,1,a,,,,,,INSERT
HVN,87967,22-11-08B,"MANUALLY ENSURE: RNP AR, LVO APPROACH IS NOT CONDUCTED*MAXIMUM LANDING CAPABILITY IS CAT I*AUTOLAND OPERATIONS ARE NOT TO BE CONDUCTED. *EDTO IS NOT CONDUCTED.*RVSM IS NOT CONDUCTED*",CONTROL WHEEL AUTOPILOT DISCONNECT SWITCHES. ,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,W,,,,,,,,,noauto,1,a,,,,,,INSERT
HVN,87967,22-11-09A,*AUTOLAND IS NOT CONDUCTED.* MAXIMUM LANDING CAPABILITY IS CAT III*,TAKEOFF/GO-AROUND  SWITCHES. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,noauto,3A,w,,,,,,INSERT
HVN,87975,22-11-09B,"MANUALLY ENSURE: RNP AR APPROACHES ARE NOT PERMITTED. RNP APCH MINIMA MUST BE NOT LESS THAN 500 FEET AGL. AUTOPILOT AND FLIGHT DIRECTOR ARE NOT TO BE USED BELOW 500 FEET AGL OR MDA, WHICHEVER IS HIGHER.*MAXIMUM LANDING CAPABILITY IS CAT I. ",TAKEOFF/GO-AROUND  SWITCHES. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,noauto,1,a,,,,,,INSERT
HVN,87967,22-31-01,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*MAXIMUM LANDING CAPABILITY IS CAT IIIA*,AUTOTHROTTLE SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,auto3A,3A,w,,,,,,INSERT
HVN,87967,22-31-02B,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,AUTOTHROTTLE SERVO MOTORS.,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,22-31-03B,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*MAXIMUM LANDING CAPABILITY IS CAT IIIA*,AUTOTHROTTLE DISCONNECT SWITCHES. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-11-01A,*HF INOP*,HIGH FREQUENCY  COMMUNICATION SYSTEMS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,H,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-11-01B,*HF INOP*,HIGH FREQUENCY  COMMUNICATION SYSTEMS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,H,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-11-01-01A,"*HF DATALINK INOP. OPERATION REQUIRED HF DATALINK COMMUNICATION/SURVEILLANCE (ADS-C, CPDLC, DCL, OCL, D-ATIS) IS NOT PERMITTED*",HIGH FREQUENCY  COMMUNICATION SYSTEMS / HF DATALINK.,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,J2,D1,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-11-01-01B,"*HF DATALINK INOP. OPERATION REQUIRED HF DATALINK COMMUNICATION/SURVEILLANCE (ADS-C, CPDLC, DCL, OCL, D-ATIS) IS NOT PERMITTED*",HIGH FREQUENCY  COMMUNICATION SYSTEMS / HF DATALINK.,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,J2,D1,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-12-01,*VHF INOP*,VHF COMMUNICATIONS SYSTEMS.,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-12-01-01A,*VHF DATALINK INOP. SATCOM DATALINK AVALABLE*,VHF COMMUNICATIONS SYSTEMS / VHF DATALINK.,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,"J1,J3",,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-12-01-01B,*VHF DATALINK INOP. SATCOM DATALINK NOT AVALABLE*,VHF COMMUNICATIONS SYSTEMS / VHF DATALINK. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,"J1,J2,J3,J5",D1,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-15-01A,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*SATCOM INOP*,SATELLITE COMMUNICATION  SYSTEMS.,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,M1,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-15-01B,*SATCOM INOP*,SATELLITE COMMUNICATION  SYSTEMS.,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,M1,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-15-01-01A,*SATCOM DATALINK INOP*,SATELLITE COMMUNICATION  SYSTEMS / SATCOM DATALINK. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,J5,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-15-01-01B,*SATCOM DATALINK INOP*,SATELLITE COMMUNICATION  SYSTEMS / SATCOM DATALINK. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,J5,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,23-27-01B,"*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*DATA LINK INOP. ATC DATALINK INOP""",COMMUNICATION MANAGEMENT SYSTEM (DATALINK). ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,"J1,J2,J3,J5",D1,,,,,,,,,,w,,,,,,INSERT
HVN,87967,24-22-01-03A,MANUALLY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 114 KG PER HOUR  OF APU USAGE INFLIGHT*INCREASE FLIGHT PLANNING FUEL BY 218 KG PER HOUR  OF APU USAGE ONGROUND*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*INCREASE THE FLIGHT PLANNING FUEL BY 1.2%*,VARIABLE FREQUENCY STARTER GENERATOR  SYSTEMS / GE. ,0,0,0,0,KG,1.2,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,24-22-01-03B,MANUALLY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 114 KG PER HOUR  OF APU USAGE INFLIGHT*INCREASE FLIGHT PLANNING FUEL BY 218 KG PER HOUR  OF APU USAGE ONGROUND*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*INCREASE THE FLIGHT PLANNING FUEL BY 1.2%*,VARIABLE FREQUENCY STARTER GENERATOR  SYSTEMS / GE. ,0,0,0,0,KG,1.2,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,24-22-02-01,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU STARTER GENERATOR  SYSTEMS / BOTH INOPERATIVE. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,24-22-02-04,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU STARTER GENERATOR  SYSTEMS / RIGHT ASG GENERATOR. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,24-22-03-01,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU GENERATOR CONTROL UNIT  / LEFT AGCU. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,24-31-01,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU BATTERY. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,24-31-02B,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU START POWER UNIT (SPU)/APU NOT AVAILABLE.,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,24-31-03B,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU BATTERY CHARGER/APU BATTERY CHARGER. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,25-18-01-01B,*EDTO IS NOT CONDUCTED.*,FLOTATION EQUIPMENT - LIFE VEST / LIFE VEST. ,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,26-15-01A,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU FIRE DETECTION SYSTEM.,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,26-15-01B,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU FIRE DETECTION SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,26-17-01,"*MANUALLY ENSURE: FOR 787-9: INCREASE FLIGHT PLANNING FUEL BY 1,315 KG*USE OF FLAPS 20 FOR TAKEOFF IS PROHIBITED*",WHEEL WELL FIRE DETECTION SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,26-18-01,*EDTO BEYOND 120 MINUTES IS NOT CONDUCTED*,DUCT LEAK OVERHEAT DETECTION SYSTEMS . ,0,0,0,0,KG,0,0,FF,0,0,KT,120,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,26-22-01,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU FIRE EXTINGUISHING SYSTEM .,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,27-02-07-02,"*MAXIMUM TAKEOFF WEIGHT IS 335,000 LB (151,953 KG)*",MODAL SUPPRESSION ACCELEROMETERS  / FORWARD MSA . ,95047,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,27-02-02-01,"*RNP AR APCH, RNP APCH, RNP 1/RNP 2, RNAV 1/RNAV 2, P-RNAV, B-RNAV, RNAV 5, RNP 2/RNP 4, RNP 10/RNAV 10 AND ADVANCED RNP OPERATIONS REQUIRE A SINGLE AIR DATA REFERENCE FUNCTION (ADRF). ADRF FUNCTION IS HOSTED INSIDE EACH OF THE 3 FCMS*",FLIGHT CONTROL MODULES  / CENTER FCM.,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,F,,"A1,B1,B2,C1,D1","L1,O1,S1,S2,T1,T2",,,,,,,,w,,,,,,INSERT
HVN,87967,27-02-02-02,"*RNP AR APCH, RNP APCH, RNP 1/RNP 2, RNAV 1/RNAV 2, P-RNAV, B-RNAV, RNAV 5, RNP 2/RNP 4, RNP 10/RNAV 10 AND ADVANCED RNP OPERATIONS REQUIRE A SINGLE AIR DATA REFERENCE FUNCTION (ADRF). ADRF FUNCTION IS HOSTED INSIDE EACH OF THE 3 FCMS*",FLIGHT CONTROL MODULES  / LEFT FCM. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,F,,"A1,B1,B2,C1,D1","L1,O1,S1,S2,T1,T2",,,,,,,,w,,,,,,INSERT
HVN,87967,27-02-02-03,"*RNP AR APCH, RNP APCH, RNP 1/RNP 2, RNAV 1/RNAV 2, P-RNAV, B-RNAV, RNAV 5, RNP 2/RNP 4, RNP 10/RNAV 10 AND ADVANCED RNP OPERATIONS REQUIRE A SINGLE AIR DATA REFERENCE FUNCTION (ADRF). ADRF FUNCTION IS HOSTED INSIDE EACH OF THE 3 FCMS*",FLIGHT CONTROL MODULES  / RIGHT FCM. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,F,,"A1,B1,B2,C1,D1","L1,O1,S1,S2,T1,T2",,,,,,,,w,,,,,,INSERT
HVN,87967,27-51-02-01AX1,"*FOR 787-9: MAXIMUM TAKEOFF WEIGHT IS 335,000 LB (237,364 KG)*",TRAILING EDGE VARIABLE CAMBER  FUNCTION / FAIRED POSITION.,9636,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,27-51-02-01AX2,"*FOR 787-9 WITH MEL ITEM 27-58-01: MAXIMUM TAKEOFF WEIGHT IS 335,000 LB (237,364 KG), INCREASE FLIGHT PLANNING FUEL BY 1.2%.*",TRAILING EDGE VARIABLE CAMBER  FUNCTION / FAIRED POSITION. ,9636,0,0,0,KG,1.2,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,27-51-02-01BX1,"*FOR 787-9: MAXIMUM TAKEOFF WEIGHT IS 335,000 LB (237,364 KG)*",TRAILING EDGE VARIABLE CAMBER  FUNCTION / FAIRED POSITION.,9636,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,27-51-02-01BX2,"*FOR 787-9 WITH MEL ITEM 27-58-01: MAXIMUM TAKEOFF WEIGHT IS 335,000 LB (237,364 KG), INCREASE FLIGHT PLANNING FUEL BY 1.2%.*",TRAILING EDGE VARIABLE CAMBER  FUNCTION / FAIRED POSITION. ,9636,0,0,0,KG,1.2,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,27-51-02-02AX1,"*FOR 787-9: REDUCE ENROUTE CLIMB LIMIT WEIGHT BY 10,700 LB (4,853 KG)*",TRAILING EDGE VARIABLE CAMBER  FUNCTION / EXTENDED OR SPLIT POSITION.,0,4853,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,27-51-02-02AX2,"*FOR 787-9 WITH CRUISE FLAPS INOPERATIVE  REDUCE ENROUTE CLIMB LIMIT WEIGHT BY 10,700 LB (4,853 KG), INCREASE THE FLIGHT PLANNING FUEL BY 4.0%*",TRAILING EDGE VARIABLE CAMBER  FUNCTION / EXTENDED OR SPLIT POSITION.,0,4853,0,0,KG,4,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
